IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.26.178.139,443,0,false,ORD,North America,Chicago,96,0.00
3.106.203.237,443,0,false,ORD,North America,Chicago,96,0.00
3.27.77.68,2087,0,false,ORD,North America,Chicago,96,0.00
3.26.225.192,2052,0,false,ORD,North America,Chicago,96,0.00
3.27.128.68,2053,0,false,ORD,North America,Chicago,96,0.00
13.236.209.185,2086,0,false,ORD,North America,Chicago,96,0.00
3.25.188.30,2083,0,false,ORD,North America,Chicago,96,0.00
3.27.116.51,443,0,false,ORD,North America,Chicago,96,0.00
3.26.241.28,2083,0,false,ORD,North America,Chicago,96,0.00
3.25.232.135,2095,0,false,ORD,North America,Chicago,96,0.00
3.27.45.26,80,0,false,ORD,North America,Chicago,96,0.00
3.26.113.223,443,0,false,ORD,North America,Chicago,96,0.00
3.26.178.139,2095,0,false,ORD,North America,Chicago,96,0.00
3.27.45.26,2096,0,false,ORD,North America,Chicago,96,0.00
3.25.234.205,80,0,false,ORD,North America,Chicago,96,0.00
3.25.232.135,2083,0,false,ORD,North America,Chicago,96,0.00
3.26.113.223,2082,0,false,ORD,North America,Chicago,96,0.00
3.26.129.70,2086,0,false,ORD,North America,Chicago,96,0.00
15.168.143.248,2086,0,false,ORD,North America,Chicago,96,0.00
3.25.228.142,2086,0,false,ORD,North America,Chicago,96,0.00
3.25.232.135,80,0,false,ORD,North America,Chicago,96,0.00
3.27.77.68,2086,0,false,ORD,North America,Chicago,96,0.00
3.26.225.192,2096,0,false,ORD,North America,Chicago,96,0.00
3.106.203.13,8443,0,false,ORD,North America,Chicago,96,0.00
3.26.241.28,2052,0,false,ORD,North America,Chicago,96,0.00
3.106.218.129,2052,0,false,ORD,North America,Chicago,96,0.00
3.106.218.129,2086,0,false,ORD,North America,Chicago,96,0.00
3.26.178.139,8443,0,false,ORD,North America,Chicago,96,0.00
13.236.209.185,2053,0,false,ORD,North America,Chicago,96,0.00
3.106.250.15,2082,0,false,ORD,North America,Chicago,96,0.00
3.26.255.21,2053,0,false,ORD,North America,Chicago,96,0.00
3.26.225.74,2052,0,false,ORD,North America,Chicago,97,0.00
3.25.234.205,8080,0,false,ORD,North America,Chicago,97,0.00
3.25.228.142,2053,0,false,ORD,North America,Chicago,97,0.00
43.201.60.144,2052,0,false,ORD,North America,Chicago,97,0.00
3.27.77.68,8443,0,false,ORD,North America,Chicago,97,0.00
3.27.116.51,2095,0,false,ORD,North America,Chicago,97,0.00
43.201.58.154,443,0,false,ORD,North America,Chicago,97,0.00
3.106.203.13,2082,0,false,ORD,North America,Chicago,97,0.00
3.26.225.192,443,0,false,ORD,North America,Chicago,97,0.00
3.25.232.135,2086,0,false,ORD,North America,Chicago,97,0.00
3.26.225.74,8443,0,false,ORD,North America,Chicago,97,0.00
3.106.203.13,2052,0,false,ORD,North America,Chicago,97,0.00
3.25.188.30,2052,0,false,ORD,North America,Chicago,97,0.00
3.26.225.74,2053,0,false,ORD,North America,Chicago,97,0.00
3.25.232.135,2082,0,false,ORD,North America,Chicago,97,0.00
43.201.70.231,2095,0,false,ORD,North America,Chicago,97,0.00
3.106.218.129,2082,0,false,ORD,North America,Chicago,97,0.00
3.26.225.192,8443,0,false,ORD,North America,Chicago,97,0.00
3.26.241.28,2095,0,false,ORD,North America,Chicago,97,0.00
3.27.41.16,2087,0,false,ORD,North America,Chicago,97,0.00
3.26.9.21,443,0,false,ORD,North America,Chicago,97,0.00
3.27.8.225,8880,0,false,ORD,North America,Chicago,97,0.00
3.106.203.13,2083,0,false,ORD,North America,Chicago,97,0.00
43.201.60.144,8443,0,false,ORD,North America,Chicago,97,0.00
3.26.129.70,2052,0,false,ORD,North America,Chicago,97,0.00
3.26.225.74,2095,0,false,ORD,North America,Chicago,97,0.00
3.26.178.139,80,0,false,ORD,North America,Chicago,97,0.00
3.25.232.135,8080,0,false,ORD,North America,Chicago,97,0.00
13.124.83.239,2053,0,false,ORD,North America,Chicago,97,0.00
3.27.104.227,443,0,false,ORD,North America,Chicago,97,0.00
3.26.222.126,8443,0,false,ORD,North America,Chicago,97,0.00
3.26.9.21,2086,0,false,ORD,North America,Chicago,97,0.00
3.27.41.16,2083,0,false,ORD,North America,Chicago,98,0.00
3.26.225.74,2087,0,false,ORD,North America,Chicago,98,0.00
3.27.41.16,2095,0,false,ORD,North America,Chicago,98,0.00
3.26.113.223,2096,0,false,ORD,North America,Chicago,98,0.00
3.27.41.16,2096,0,false,ORD,North America,Chicago,98,0.00
3.25.228.142,2052,0,false,ORD,North America,Chicago,98,0.00
3.26.203.153,8880,0,false,ORD,North America,Chicago,98,0.00
3.26.255.21,2083,0,false,ORD,North America,Chicago,98,0.00
3.26.241.28,2053,0,false,ORD,North America,Chicago,98,0.00
3.26.93.126,80,0,false,ORD,North America,Chicago,98,0.00
3.27.116.51,8443,0,false,ORD,North America,Chicago,98,0.00
3.25.228.142,2082,0,false,ORD,North America,Chicago,98,0.00
43.201.58.154,8443,0,false,ORD,North America,Chicago,98,0.00
3.26.93.126,2053,0,false,ORD,North America,Chicago,98,0.00
3.27.45.26,2083,0,false,ORD,North America,Chicago,98,0.00
3.27.45.26,2087,0,false,ORD,North America,Chicago,98,0.00
3.27.116.51,2053,0,false,ORD,North America,Chicago,98,0.00
3.26.129.70,2095,0,false,ORD,North America,Chicago,98,0.00
3.26.222.126,8080,0,false,ORD,North America,Chicago,98,0.00
3.25.234.205,2052,0,false,ORD,North America,Chicago,98,0.00
3.27.116.51,2083,0,false,ORD,North America,Chicago,98,0.00
3.27.128.68,2083,0,false,ORD,North America,Chicago,98,0.00
3.26.222.126,2087,0,false,ORD,North America,Chicago,98,0.00
3.26.255.21,443,0,false,ORD,North America,Chicago,98,0.00
3.25.228.142,8080,0,false,ORD,North America,Chicago,98,0.00
3.26.203.153,2082,0,false,ORD,North America,Chicago,98,0.00
43.201.58.154,2082,0,false,ORD,North America,Chicago,98,0.00
3.27.8.225,2096,0,false,ORD,North America,Chicago,98,0.00
3.26.225.74,2083,0,false,ORD,North America,Chicago,98,0.00
3.26.225.192,2083,0,false,ORD,North America,Chicago,98,0.00
3.27.8.225,80,0,false,ORD,North America,Chicago,98,0.00
3.27.8.225,2082,0,false,ORD,North America,Chicago,98,0.00
3.26.129.70,2096,0,false,ORD,North America,Chicago,98,0.00
3.27.77.68,443,0,false,ORD,North America,Chicago,98,0.00
3.26.9.21,2096,0,false,ORD,North America,Chicago,98,0.00
3.25.234.205,443,0,false,ORD,North America,Chicago,98,0.00
3.25.188.30,8443,0,false,ORD,North America,Chicago,98,0.00
3.26.9.21,2053,0,false,ORD,North America,Chicago,98,0.00
3.27.8.225,2095,0,false,ORD,North America,Chicago,99,0.00
3.27.45.26,2052,0,false,ORD,North America,Chicago,99,0.00
3.26.178.139,2082,0,false,ORD,North America,Chicago,99,0.00
3.27.128.68,443,0,false,ORD,North America,Chicago,99,0.00
3.26.222.126,2082,0,false,ORD,North America,Chicago,99,0.00
3.26.203.153,443,0,false,ORD,North America,Chicago,99,0.00
3.25.228.142,443,0,false,ORD,North America,Chicago,99,0.00
3.26.225.192,2086,0,false,ORD,North America,Chicago,99,0.00
3.27.116.51,80,0,false,ORD,North America,Chicago,99,0.00
3.26.129.70,2083,0,false,ORD,North America,Chicago,99,0.00
3.26.178.139,2096,0,false,ORD,North America,Chicago,99,0.00
43.201.60.144,2086,0,false,ORD,North America,Chicago,99,0.00
43.201.58.154,8880,0,false,ORD,North America,Chicago,99,0.00
3.25.232.135,8880,0,false,ORD,North America,Chicago,99,0.00
3.25.232.135,443,0,false,ORD,North America,Chicago,99,0.00
3.26.203.153,2053,0,false,ORD,North America,Chicago,99,0.00
3.26.222.126,2086,0,false,ORD,North America,Chicago,99,0.00
3.26.241.28,2086,0,false,ORD,North America,Chicago,99,0.00
3.25.188.30,2087,0,false,ORD,North America,Chicago,99,0.00
3.26.241.28,8080,0,false,ORD,North America,Chicago,99,0.00
3.27.104.227,2096,0,false,ORD,North America,Chicago,99,0.00
3.26.225.74,8880,0,false,ORD,North America,Chicago,99,0.00
43.201.251.34,2096,0,false,ORD,North America,Chicago,99,0.00
3.25.228.142,8443,0,false,ORD,North America,Chicago,99,0.00
3.26.222.126,8880,0,false,ORD,North America,Chicago,99,0.00
3.26.222.126,80,0,false,ORD,North America,Chicago,99,0.00
43.201.60.144,8880,0,false,ORD,North America,Chicago,99,0.00
3.26.222.126,2095,0,false,ORD,North America,Chicago,99,0.00
3.27.45.26,2095,0,false,ORD,North America,Chicago,99,0.00
3.26.241.28,2087,0,false,ORD,North America,Chicago,100,0.00
3.25.188.30,8880,0,false,ORD,North America,Chicago,100,0.00
3.27.77.68,8880,0,false,ORD,North America,Chicago,100,0.00
3.27.41.16,2052,0,false,ORD,North America,Chicago,100,0.00
3.26.9.21,2087,0,false,ORD,North America,Chicago,100,0.00
3.106.203.13,2096,0,false,ORD,North America,Chicago,100,0.00
3.27.8.225,8080,0,false,ORD,North America,Chicago,100,0.00
43.202.58.84,2095,0,false,ORD,North America,Chicago,100,0.00
43.202.58.84,80,0,false,ORD,North America,Chicago,100,0.00
13.212.242.225,8443,0,false,ORD,North America,Chicago,100,0.00
3.27.116.51,2087,0,false,ORD,North America,Chicago,100,0.00
3.26.225.74,80,0,false,ORD,North America,Chicago,100,0.00
3.26.225.192,2087,0,false,ORD,North America,Chicago,100,0.00
3.26.225.192,8880,0,false,ORD,North America,Chicago,100,0.00
3.106.203.13,443,0,false,ORD,North America,Chicago,100,0.00
3.26.203.153,8443,0,false,ORD,North America,Chicago,100,0.00
3.26.225.74,2082,0,false,ORD,North America,Chicago,100,0.00
43.201.60.144,2096,0,false,ORD,North America,Chicago,100,0.00
3.27.128.68,8880,0,false,ORD,North America,Chicago,101,0.00
13.124.29.222,2086,0,false,ORD,North America,Chicago,101,0.00
43.201.58.154,2086,0,false,ORD,North America,Chicago,101,0.00
43.202.58.84,2086,0,false,ORD,North America,Chicago,102,0.00
43.201.60.144,2095,0,false,ORD,North America,Chicago,102,0.00
13.55.20.222,80,0,false,SYD,Oceania,Sydney,102,0.00
3.26.93.126,8880,0,false,ORD,North America,Chicago,102,0.00
43.201.58.154,2087,0,false,ORD,North America,Chicago,103,0.00
43.201.70.231,443,0,false,ORD,North America,Chicago,103,0.00
43.201.251.34,2086,0,false,ORD,North America,Chicago,103,0.00
43.201.70.231,2087,0,false,ORD,North America,Chicago,103,0.00
13.208.42.89,2086,0,false,ORD,North America,Chicago,105,0.00
3.25.188.30,443,0,false,ORD,North America,Chicago,105,0.00
3.25.234.205,2082,0,false,ORD,North America,Chicago,105,0.00
3.26.93.126,2096,0,false,ORD,North America,Chicago,107,0.00
3.26.9.21,2083,0,false,ORD,North America,Chicago,107,0.00
3.106.250.15,8880,0,false,ORD,North America,Chicago,107,0.00
3.106.218.129,8443,0,false,ORD,North America,Chicago,107,0.00
3.106.250.15,2095,0,false,ORD,North America,Chicago,108,0.00
3.106.250.15,2053,0,false,ORD,North America,Chicago,108,0.00
3.106.203.237,2082,0,false,ORD,North America,Chicago,108,0.00
3.106.218.129,8080,0,false,ORD,North America,Chicago,109,0.00
3.106.218.129,2087,0,false,ORD,North America,Chicago,109,0.00
3.106.203.237,8080,0,false,ORD,North America,Chicago,109,0.00
3.106.203.237,8443,0,false,ORD,North America,Chicago,110,0.00
3.106.203.237,8880,0,false,ORD,North America,Chicago,110,0.00
3.106.203.237,2083,0,false,ORD,North America,Chicago,110,0.00
3.106.218.129,80,0,false,ORD,North America,Chicago,110,0.00
3.106.218.129,2096,0,false,ORD,North America,Chicago,110,0.00
3.106.250.15,2086,0,false,ORD,North America,Chicago,110,0.00
3.106.203.13,8880,0,false,ORD,North America,Chicago,110,0.00
3.106.250.15,2087,0,false,ORD,North America,Chicago,110,0.00
3.106.218.129,2053,0,false,ORD,North America,Chicago,110,0.00
3.106.218.129,8880,0,false,ORD,North America,Chicago,110,0.00
3.106.250.15,2083,0,false,ORD,North America,Chicago,111,0.00
3.106.203.237,2052,0,false,ORD,North America,Chicago,111,0.00
3.106.250.15,2096,0,false,ORD,North America,Chicago,111,0.00
3.106.250.15,2052,0,false,ORD,North America,Chicago,111,0.00
3.106.218.129,2095,0,false,ORD,North America,Chicago,112,0.00
3.106.250.15,8443,0,false,ORD,North America,Chicago,112,0.00
3.106.250.15,80,0,false,ORD,North America,Chicago,113,0.00
3.106.218.129,443,0,false,ORD,North America,Chicago,113,0.00
3.106.203.13,2086,0,false,ORD,North America,Chicago,113,0.00
3.106.250.15,443,0,false,ORD,North America,Chicago,114,0.00
3.106.203.237,2053,0,false,ORD,North America,Chicago,114,0.00
3.106.250.15,8080,0,false,ORD,North America,Chicago,114,0.00
3.106.203.13,2053,0,false,ORD,North America,Chicago,114,0.00
3.106.203.13,80,0,false,ORD,North America,Chicago,114,0.00
3.106.203.237,2086,0,false,ORD,North America,Chicago,115,0.00
3.106.203.13,8080,0,false,ORD,North America,Chicago,115,0.00
3.106.218.129,2083,0,false,ORD,North America,Chicago,115,0.00
3.27.77.68,2053,0,false,ORD,North America,Chicago,123,0.00
13.54.96.202,2082,0,false,ORD,North America,Chicago,127,0.00
176.116.21.41,2086,0,false,LHR,Europe,London,159,0.00
35.181.56.180,2082,0,false,ORD,North America,Chicago,159,0.00
35.180.159.140,2082,0,false,ORD,North America,Chicago,159,0.00
13.36.239.170,2052,0,false,ORD,North America,Chicago,159,0.00
15.237.123.19,8443,0,false,ORD,North America,Chicago,160,0.00
35.180.159.140,2086,0,false,ORD,North America,Chicago,160,0.00
15.237.123.19,8080,0,false,ORD,North America,Chicago,160,0.00
13.38.43.205,2053,443,true,CDG,Europe,Paris,160,0.00
15.237.105.171,2083,0,false,ORD,North America,Chicago,160,0.00
35.181.63.239,8080,0,false,ORD,North America,Chicago,160,0.00
15.236.20.221,8880,0,false,ORD,North America,Chicago,160,0.00
15.236.202.194,8080,0,false,ORD,North America,Chicago,160,0.00
35.180.159.19,8880,0,false,ORD,North America,Chicago,160,0.00
176.116.21.41,2087,0,false,LHR,Europe,London,160,0.00
35.180.125.35,8443,0,false,ORD,North America,Chicago,160,0.00
176.116.21.139,2052,0,false,LHR,Europe,London,160,0.00
35.178.178.128,2052,0,false,ORD,North America,Chicago,160,0.00
35.181.56.180,80,0,false,ORD,North America,Chicago,160,0.00
3.10.176.110,2086,0,false,ORD,North America,Chicago,160,0.00
35.181.63.239,2087,0,false,ORD,North America,Chicago,160,0.00
35.178.192.165,2096,0,false,ORD,North America,Chicago,160,0.00
13.36.229.169,2096,0,false,ORD,North America,Chicago,160,0.00
35.181.61.217,2082,0,false,ORD,North America,Chicago,160,0.00
15.236.20.221,80,0,false,ORD,North America,Chicago,160,0.00
15.236.20.221,2086,0,false,ORD,North America,Chicago,160,0.00
13.37.229.1,2053,0,false,ORD,North America,Chicago,160,0.00
35.180.125.35,2083,0,false,ORD,North America,Chicago,160,0.00
15.237.57.72,2082,0,false,ORD,North America,Chicago,160,0.00
176.116.21.220,2096,80,false,LHR,Europe,London,160,0.00
35.181.63.239,2086,0,false,ORD,North America,Chicago,160,0.00
15.236.20.221,2053,0,false,ORD,North America,Chicago,160,0.00
15.237.150.154,2052,0,false,ORD,North America,Chicago,160,0.00
35.180.159.19,80,0,false,ORD,North America,Chicago,160,0.00
15.237.106.18,2083,0,false,ORD,North America,Chicago,160,0.00
176.116.21.108,2096,0,false,LHR,Europe,London,160,0.00
35.180.159.19,2082,0,false,ORD,North America,Chicago,160,0.00
3.8.167.176,2086,0,false,ORD,North America,Chicago,160,0.00
176.116.21.232,2082,0,false,LHR,Europe,London,160,0.00
35.180.45.66,443,0,false,ORD,North America,Chicago,160,0.00
15.237.57.72,2083,0,false,ORD,North America,Chicago,160,0.00
35.181.5.155,443,0,false,ORD,North America,Chicago,160,0.00
35.180.68.79,2087,0,false,ORD,North America,Chicago,160,0.00
15.236.202.194,443,0,false,ORD,North America,Chicago,160,0.00
18.130.233.133,2053,0,false,ORD,North America,Chicago,160,0.00
15.237.150.154,2083,0,false,ORD,North America,Chicago,160,0.00
18.169.205.132,80,0,false,DUB,Europe,Dublin,160,0.00
3.8.167.176,80,0,false,ORD,North America,Chicago,160,0.00
13.36.239.170,443,0,false,ORD,North America,Chicago,160,0.00
3.8.167.176,2053,0,false,ORD,North America,Chicago,160,0.00
15.236.202.194,2086,0,false,ORD,North America,Chicago,160,0.00
15.237.57.72,2052,0,false,ORD,North America,Chicago,161,0.00
3.8.23.1,2096,0,false,ORD,North America,Chicago,161,0.00
35.180.125.35,2095,0,false,ORD,North America,Chicago,161,0.00
35.181.63.239,443,0,false,ORD,North America,Chicago,161,0.00
176.116.21.75,2083,80,false,LHR,Europe,London,161,0.00
18.134.12.87,2096,0,false,ORD,North America,Chicago,161,0.00
176.116.21.95,2095,0,false,LHR,Europe,London,161,0.00
35.180.125.61,8880,0,false,ORD,North America,Chicago,161,0.00
35.181.56.180,8443,0,false,ORD,North America,Chicago,161,0.00
15.237.105.171,2053,0,false,ORD,North America,Chicago,161,0.00
3.10.176.110,443,0,false,ORD,North America,Chicago,161,0.00
35.180.28.124,8880,0,false,ORD,North America,Chicago,161,0.00
176.116.21.41,2052,0,false,LHR,Europe,London,161,0.00
15.237.123.19,8880,0,false,ORD,North America,Chicago,161,0.00
35.178.192.165,8880,0,false,ORD,North America,Chicago,161,0.00
176.116.21.127,2052,80,false,LHR,Europe,London,161,0.00
15.237.57.72,2053,0,false,ORD,North America,Chicago,161,0.00
176.116.21.86,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.198,2087,0,false,LHR,Europe,London,161,0.00
3.10.176.110,2096,0,false,ORD,North America,Chicago,161,0.00
15.237.150.154,2096,0,false,ORD,North America,Chicago,161,0.00
15.236.20.221,8443,0,false,ORD,North America,Chicago,161,0.00
35.180.68.83,2082,0,false,ORD,North America,Chicago,161,0.00
176.116.21.159,2082,80,false,LHR,Europe,London,161,0.00
35.180.45.66,2083,0,false,ORD,North America,Chicago,161,0.00
176.116.21.87,2052,0,false,LHR,Europe,London,161,0.00
35.177.78.13,2082,0,false,ORD,North America,Chicago,161,0.00
18.134.138.88,2087,0,false,ORD,North America,Chicago,161,0.00
35.181.56.180,2053,0,false,ORD,North America,Chicago,161,0.00
176.116.21.85,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.105,2083,0,false,LHR,Europe,London,161,0.00
35.176.27.191,8443,0,false,ORD,North America,Chicago,161,0.00
15.237.105.171,8880,0,false,ORD,North America,Chicago,161,0.00
35.176.27.191,2095,0,false,ORD,North America,Chicago,161,0.00
35.178.192.165,2086,0,false,ORD,North America,Chicago,161,0.00
35.178.178.128,2082,0,false,ORD,North America,Chicago,161,0.00
176.116.21.36,2052,80,false,LHR,Europe,London,161,0.00
15.236.20.221,8080,0,false,ORD,North America,Chicago,161,0.00
35.177.78.13,2053,0,false,ORD,North America,Chicago,161,0.00
18.134.13.46,2096,0,false,ORD,North America,Chicago,161,0.00
176.116.21.32,2082,80,false,LHR,Europe,London,161,0.00
35.176.27.191,2086,0,false,ORD,North America,Chicago,161,0.00
176.116.21.84,2096,0,false,LHR,Europe,London,161,0.00
176.116.21.152,2052,0,false,LHR,Europe,London,161,0.00
35.179.16.60,2082,0,false,ORD,North America,Chicago,161,0.00
3.10.176.110,2053,0,false,ORD,North America,Chicago,161,0.00
35.178.178.128,2087,0,false,ORD,North America,Chicago,161,0.00
35.176.27.191,80,0,false,ORD,North America,Chicago,161,0.00
35.179.16.60,2096,0,false,ORD,North America,Chicago,161,0.00
35.181.56.180,2083,0,false,ORD,North America,Chicago,161,0.00
3.10.176.110,2052,0,false,ORD,North America,Chicago,161,0.00
176.116.21.98,2052,80,false,LHR,Europe,London,161,0.00
15.237.105.171,2087,0,false,ORD,North America,Chicago,161,0.00
18.130.233.133,8443,0,false,ORD,North America,Chicago,161,0.00
3.8.23.1,8443,0,false,ORD,North America,Chicago,161,0.00
176.116.21.85,2052,80,false,LHR,Europe,London,161,0.00
3.8.167.176,2096,0,false,ORD,North America,Chicago,161,0.00
15.237.84.29,2082,0,false,ORD,North America,Chicago,161,0.00
35.178.192.165,2083,0,false,ORD,North America,Chicago,161,0.00
35.180.68.79,2082,0,false,ORD,North America,Chicago,161,0.00
176.116.21.80,2052,80,false,LHR,Europe,London,161,0.00
35.178.178.128,443,0,false,ORD,North America,Chicago,161,0.00
18.134.138.88,2053,0,false,ORD,North America,Chicago,162,0.00
35.178.192.165,2087,0,false,ORD,North America,Chicago,162,0.00
15.237.123.19,2082,0,false,ORD,North America,Chicago,162,0.00
176.116.21.175,2083,80,false,LHR,Europe,London,162,0.00
3.9.189.28,2095,0,false,ORD,North America,Chicago,162,0.00
3.9.189.28,2087,0,false,ORD,North America,Chicago,162,0.00
18.130.233.133,2086,0,false,ORD,North America,Chicago,162,0.00
13.36.229.169,80,0,false,ORD,North America,Chicago,162,0.00
15.237.150.154,8080,0,false,ORD,North America,Chicago,162,0.00
3.8.19.125,2052,0,false,ORD,North America,Chicago,162,0.00
35.178.178.128,80,0,false,ORD,North America,Chicago,162,0.00
3.8.167.176,8080,0,false,ORD,North America,Chicago,162,0.00
15.237.105.171,2052,0,false,ORD,North America,Chicago,162,0.00
3.9.189.28,2052,0,false,ORD,North America,Chicago,162,0.00
13.38.43.205,8443,0,true,CDG,Europe,Paris,162,0.00
15.237.105.171,2095,0,false,ORD,North America,Chicago,162,0.00
15.237.105.171,2082,0,false,ORD,North America,Chicago,162,0.00
